index,price,area,renttype,floor,community,longtitude,latitude,bedroom,bathroom,livingroom
270,4000,51,not share,23,bei jing xiang su nan qu ,116.62206299999998,39.931519,1,1,0
271,4700,65,not share,7,an ning li nan qu ,116.33843300000001,40.051503000000004,2,1,1
272,5000,48,not share,6,fu kang nan li ,116.409402,39.884788,2,1,1
273,2000,40,not share,6,ming yuan nan li ,116.16391899999999,39.753544,1,1,1
274,3500,52,not share,6,yu qiao bei li ,116.68852700000001,39.899167999999996,1,1,1
275,5500,60,not share,24,xu hui ao dou ,116.42321399999999,40.051429,3,1,0
276,3400,62,not share,6,ge bu dian dong li ,116.674981,39.897618,2,1,1
277,4700,50,not share,18,xin cheng shi jing dian ,116.29843999999999,39.839953,2,1,1
278,3600,70,not share,11,gu yun xin ju ,116.681628,39.934532,1,1,1
279,4800,55,not share,15,shang xian 6 hao ,116.596558,39.926521,1,1,0
280,4800,61,not share,6,jian cai cheng dong yi li ,116.379769,40.068881,2,1,1
281,3700,74,not share,6,guan ya yuan ,116.414019,40.121777,2,1,2
282,3500,70,not share,6,jin hua li ,116.35288600000001,39.751095,2,1,1
283,5000,45,not share,4,shu guang li ,116.457117,39.971046,1,1,1
284,3200,83,not share,6,guan yin si xiao qu ,116.354548,39.733154,3,1,1
285,3100,42,not share,5,huang cun xi li ,116.340971,39.741186,2,1,1
286,5600,43,not share,18,liu fang bei li ,116.446047,39.964131,1,1,1
287,5800,71,not share,6,yu hai yuan wu li ,116.264969,39.927867,2,1,1
288,5200,59,not share,6,pan jia yuan dong li ,116.462185,39.884984,2,2,1
289,3400,100,not share,6,peng lai gong yu dong qu ,116.423876,40.130815000000005,2,2,1
290,3000,63,not share,13,ren he hua yuan er qu ,116.684602,40.115457,1,1,1
291,3400,45,not share,24,su he shi dai ,116.6512,39.898185999999995,1,1,0
292,3150,58,not share,6,san yang li ,116.52438400000001,39.824643,1,1,0
293,5600,58,not share,6,che zhan dong jie 15 hao yuan ,116.351933,39.887523,2,1,1
294,3000,74,not share,6,yu hang xiao qu ,116.40935,39.791753,2,1,1
295,5700,40,not share,6,ta yuan hu tong 12 hao yuan ,116.387942,39.962414,1,1,1
296,3200,59,not share,6,nan zhu yuan ,116.599448,40.048301,2,1,1
297,3400,66,not share,6,nan yuan dong lu ,116.409989,39.810755,2,1,1
298,4800,57,not share,6,mo fang nan li ,116.48071999999999,39.884040999999996,1,1,1
299,4500,36,not share,5,bei xiao ma chang ,116.344305,39.90378,1,1,1
0,5300,68,not share,4,men tou xin cun ,116.22050300000001,39.98275,1,1,1
1,3500,57,not share,6,wen quan hua yuan B qu ,116.42229499999999,40.133927,1,1,1
2,5400,52,not share,6,yong ding lu 30 hao yuan ,116.27166100000001,39.925853000000004,2,1,1
3,3300,80,not share,6,wen quan hua yuan B qu ,116.42229499999999,40.133927,2,1,1
4,6000,61,not share,6,yu hai yuan er li ,116.260421,39.927665000000005,2,1,1
5,3500,77,not share,6,tong qing yuan ,116.366115,39.799376,2,1,1
6,5400,75,not share,28,kang quan xiao qu ,116.61668300000001,39.906901,2,1,1
7,2150,52,not share,14,jia zhou shui jun Q ku ,116.17468000000001,39.774205,2,1,0
8,5600,58,not share,6,che zhan dong jie 15 hao yuan ,116.351933,39.887523,2,1,1
9,3000,74,not share,6,yu hang xiao qu ,116.40935,39.791753,2,1,1
10,5700,40,not share,6,ta yuan hu tong 12 hao yuan ,116.387942,39.962414,1,1,1
11,4100,42,not share,6,ma gong zhuang ,116.41426499999999,39.862338,1,1,1
12,5100,62,not share,18,hua yuan zha xiao qu ,116.55452,39.917468,2,1,1
13,5500,77,not share,6,jian cai cheng dong er li ,116.38153100000001,40.069853,2,1,1
14,3500,107,not share,6,fu li fei chang HAOS ,116.32132,39.636769,3,1,0
15,5300,56,not share,6,ding fu jing yuan ,116.570085,39.927151,1,1,1
16,4500,50,not share,15,dong mu xi yuan ,116.411575,39.864756,1,1,1
17,5500,38,not share,20,qing nian hui jia yuan ,116.521988,39.927428000000006,1,1,0
18,2900,43,not share,10,shou kai zhong cheng guang chang ,116.651151,40.169608000000004,1,1,1
19,3200,13,not share,1,fu xiang hu tong ,116.409543,39.940538000000004,1,1,1
20,4500,57,not share,6,xi ma jin run er qu ,116.386742,39.845372999999995,1,1,1
21,3300,61,not share,6,yu qiao nan li ,116.69010800000001,39.895196,2,1,1
22,5000,66,not share,20,ming tian di yi cheng 7 hao yuan ,116.41442099999999,40.053513,2,1,0
23,3000,59,not share,6,yun jing xi li nan qu ,116.667208,39.885232,2,1,1
24,3800,97,not share,7,shen long xin tun xiao qu ,116.553795,39.765287,2,1,1
25,4800,53,not share,6,lv ying jia yuan C qu ,116.473336,39.847814,1,1,1
26,5500,65,not share,18,n ci fang ,116.42940800000001,40.058659000000006,2,1,0
27,5600,40,not share,5,fu xing lu 61 hao yuan ,116.299198,39.915465000000005,1,1,1
28,2800,50,not share,5,yan shan shui ni chang ,116.185304,39.899217,2,1,1
29,3000,75,not share,6,shi yuan bei qu ,116.670101,40.118728999999995,2,1,2
30,5900,69,not share,18,jin yu fei li ai gong guan ,116.382066,40.071409,2,1,1
31,5500,58,not share,7,xin zhong xi jie ,116.444278,39.938213,1,1,1
32,3600,38,not share,5,gu cheng nan lu ,116.196272,39.915185,1,1,1
33,5700,89,not share,15,yuan yang yi fang xin yue er qi ,116.61743700000001,39.90375,2,1,1
34,4900,38,not share,12,ping guo pai ,116.58468,39.935758,1,1,0
35,5800,90,not share,9,yuan yang yi fang hua yu yuan ,116.606394,39.906014,2,1,1
36,4600,38,not share,11,ping guo pai ,116.58468,39.935758,1,1,0
37,5100,43,not share,6,wan shou lu xiao qu ,116.302757,39.917592,1,1,1
38,4600,68,not share,7,hui feng jia yuan ,116.319387,39.856314000000005,1,1,1
39,2200,55,not share,6,yi chun li ,116.147645,39.746728000000004,2,1,1
40,5500,77,not share,21,jin yu jing he yuan ,116.556703,39.957999,2,1,1
41,5000,55,not share,6,fa yuan si xi li xiao qu ,116.37523200000001,39.890415000000004,1,1,1
42,4200,76,not share,22,xin xing jia yuan ,116.27196,39.866506,2,1,1
43,3800,77,not share,6,jing ke yuan ,116.25421200000001,40.216336,2,1,1
44,5900,48,not share,5,xin wai da jie jia 28 hao ,116.378381,39.959053000000004,2,1,1
45,2800,20,not share,5,gu cheng lu xiao qu ,116.195155,39.920866,1,1,0
46,5700,61,not share,4,guan zhuang dong li ,116.601453,39.924594,3,1,1
47,3900,83,not share,6,run jie jing dian chuang xin yuan ,116.246804,40.216685999999996,2,1,1
48,4500,65,not share,5,zhou jing da yuan ,116.590404,39.918459000000006,2,1,1
49,2600,55,not share,6,bin he xi li ,116.34610900000001,39.756539000000004,2,1,1
50,5600,70,not share,7,fu yi yuan ,116.56053100000001,39.925155,2,1,1
51,5500,46,not share,13,xi rong ge ,116.286207,39.946778,1,1,0
52,5600,48,not share,7,qing hua dong lu 27 hao yuan ,116.35681699999999,40.007497,1,1,1
53,3200,58,not share,7,jiang shan fu ,116.55995300000001,40.117154,2,1,0
54,4300,92,not share,12,tai he yuan qi li ,116.50494499999999,39.772365,2,1,1
55,3800,84,not share,6,chang sheng yuan san qu ,116.261573,40.216539000000004,2,1,1
56,4000,61,not share,6,gan lu yuan nan li ,116.52210500000001,39.922247,2,1,1
57,4200,42,not share,6,che zhan xi jie 13 hao yuan ,116.34815400000001,39.885631,1,1,1
58,3000,54,not share,6,yu qiao bei li ,116.68852700000001,39.899167999999996,2,1,1
59,3600,72,not share,6,yu qiao xi li 70 hao yuan ,116.67954399999999,39.893065,2,1,1
60,3200,38,not share,6,hua mei xiang shu ling ,116.603852,39.893276,1,1,0
61,2800,69,not share,6,shi yuan bei qu ,116.670101,40.118728999999995,2,1,1
62,2800,20,not share,5,gu cheng lu xiao qu ,116.195155,39.920866,1,1,0
63,5700,61,not share,4,guan zhuang dong li ,116.601453,39.924594,3,1,1
64,3900,83,not share,6,run jie jing dian chuang xin yuan ,116.246804,40.216685999999996,2,1,1
65,4500,65,not share,5,zhou jing da yuan ,116.590404,39.918459000000006,2,1,1
66,4200,42,not share,6,che zhan xi jie 13 hao yuan ,116.34815400000001,39.885631,1,1,1
67,2600,55,not share,6,bin he xi li ,116.34610900000001,39.756539000000004,2,1,1
68,5600,70,not share,7,fu yi yuan ,116.56053100000001,39.925155,2,1,1
69,5500,46,not share,13,xi rong ge ,116.286207,39.946778,1,1,0
70,4500,46,not share,29,10AM xin zuo biao ,116.45053,39.874376,1,1,0
71,5600,60,not share,28,yan qing yuan ,116.348101,40.040414,2,1,1
72,5650,50,not share,5,ma lian dao dong jie ,116.34166299999998,39.894172999999995,2,1,1
73,3300,55,not share,21,yu qiao dong li ,116.698347,39.892326000000004,1,1,1
74,4200,44,not share,6,qing ta xiu yuan ,116.269851,39.897262,1,1,1
75,5800,69,not share,18,pan jia yuan dong li ,116.462185,39.884984,2,1,2
76,5000,47,not share,15,shang xian 6 hao ,116.596558,39.926521,1,1,0
77,5800,55,not share,6,xiao hong miao ,116.34463500000001,39.887735,2,1,1
78,3900,40,not share,7,shang bei xin zuo ,116.339803,40.085341,1,1,0
79,5500,36,not share,21,da cheng guo ji ,116.49954,39.904937,1,1,0
80,2500,45,not share,6,jian xin nan qu ,116.65976599999999,40.128078,1,1,1
81,6000,60,not share,7,shao yao ju bei li ,116.441781,39.991956,2,1,1
82,3000,53,not share,7,shui jing yu ,116.267151,40.218077,1,1,0
83,4500,37,not share,6,shou kai shi liu pai ,116.42658600000001,39.852519,1,1,0
84,4100,64,not share,6,ma lian dao lu 5 hao yuan ,116.33298400000001,39.893644,2,1,1
85,5800,73,not share,18,hong shan jia yuan ,116.457526,39.8764,2,1,1
86,3900,32,not share,20,ming tian di yi cheng 8 hao yuan ,116.4158,40.053354,1,1,0
87,5600,58,not share,6,yong tai xi li ,116.36290100000001,40.038897999999996,2,1,1
88,5200,86,not share,18,jin chan bei li ,116.513848,39.875068,2,1,1
89,4800,47,not share,12,cheng shi liang dian ,116.408381,39.874173,1,1,1
90,3500,65,not share,6,dong ying qian jie ,116.678753,39.905491,2,1,1
91,2000,57,not share,5,hao tian da jie 17 hao yuan ,116.15925700000001,39.753371,2,1,1
92,6000,103,not share,32,tian lang yuan ,116.42058999999999,40.038368,2,1,1
93,5500,71,not share,6,zi nan jia yuan ,116.504346,39.881279,1,1,1
94,5300,67,not share,6,zi nan jia yuan ,116.504346,39.881279,1,1,1
95,2500,100,not share,6,qian xi jia yuan ,116.077013,39.734736,2,2,2
96,2500,40,not share,10,dong ya shou hang guo ji ,116.60523899999998,40.134877,1,1,0
97,3200,92,not share,6,tai he yi yuan ,116.65471299999999,40.185553000000006,3,1,1
98,2900,55,not share,6,xin cheng dong li ,116.667363,39.905367,2,1,1
99,2200,45,not share,18,tian heng le huo cheng ,116.08526100000002,39.720728,1,1,0
100,5100,61,not share,7,tai ping li ,116.329679,39.887968,2,1,1
101,2400,56,not share,13,tian heng le huo cheng ,116.08526100000002,39.720728,2,1,0
102,5500,53,not share,16,ding hui xi li ,116.28848899999998,39.928841,1,1,1
103,3300,56,not share,6,che zhan bei li ,116.34028799999999,39.73022,2,1,1
104,4800,70,not share,22,jin yu kang hui yuan ,116.585426,39.911902000000005,2,1,1
105,5800,90,not share,18,jin yu kang hui yuan ,116.585426,39.911902000000005,2,1,1
106,5800,55,not share,6,ba bao zhuang ,116.298566,39.928982,2,1,1
107,4200,59,not share,6,ba jiao bei li ,116.21005,39.919736,2,1,1
108,3200,69,not share,6,hua xing yuan ,116.63711299999999,39.910123,1,1,1
109,5800,49,not share,15,xi zhi men bei da jie jia 41 hao ,116.36151000000001,39.956194,1,1,1
110,2000,45,not share,6,shi quan zhuan chang A1 qu ,116.084475,39.951013,1,1,1
111,3200,57,not share,6,jian xin nan qu ,116.65976599999999,40.128078,2,1,1
112,4200,52,not share,6,jiao men jia 4 hao yuan ,116.39533999999999,39.855339,1,1,1
113,3300,71,not share,6,xiao yue yuan er li ,116.246374,39.844724,2,1,1
114,6000,89,not share,8,bao li xi shan lin yu ,116.22028300000001,40.043636,2,1,1
115,2900,60,not share,5,xi ying hou jie ,116.67409199999999,39.906783000000004,2,1,1
116,5300,69,not share,6,nan tai ping zhuang bei xiang ,116.540659,39.924662,2,1,1
117,4300,43,not share,18,SOCO gong she ,116.36855700000001,40.072913,1,1,0
118,6000,55,not share,16,guo jia ji wei su she ,116.27314299999999,39.913383,2,1,1
119,6000,56,not share,6,shuang qing lu 16 hao yuan ,116.351127,40.016711,2,1,1
120,5800,89,not share,15,yuan yang yi fang run yuan 6 hao yuan ,116.598836,39.907647,3,1,1
121,4200,80,not share,24,xiao yue xin cheng ,116.247075,39.840984999999996,2,1,1
122,2800,56,not share,6,jian xin nan qu ,116.65976599999999,40.128078,2,1,1
123,3500,104,not share,6,an shun lu 35 hao yuan ,116.663054,39.941047999999995,3,1,1
124,3000,12,not share,1,gu lou xi da jie ,116.39208,39.951543,1,0,0
125,6000,58,not share,26,hong shan jia yuan ,116.457526,39.8764,1,1,1
126,2700,83,not share,13,ren he hua yuan yi qu ,116.692086,40.116237,1,1,1
127,3200,8,not share,6,xiao nan zhuang she qu ,116.31231000000001,39.971678999999995,1,1,0
128,3000,101,not share,11,xia po tun jia yuan yi qu ,116.679497,40.227613,3,1,1
129,3800,41,not share,6,gu cheng xi lu ,116.192696,39.921510999999995,1,1,1
130,6000,57,not share,5,jia qi hun ning tu chang su she ,116.33223400000001,40.038109999999996,2,1,1
131,3800,90,not share,15,tian he jia yuan ,116.549415,39.759643,2,1,1
132,5200,57,not share,6,xiao nan zhuang she qu ,116.31231000000001,39.971678999999995,1,1,1
133,3800,58,not share,6,gu cheng xi lu ,116.192696,39.921510999999995,2,1,1
134,5500,41,not share,6,pen er hu tong 62 hao yuan ,116.377703,39.885246,1,1,1
135,2400,65,not share,6,xi lu yuan yi li ,116.137293,39.739245000000004,2,1,1
136,5800,52,not share,6,cui wei lu 2 hao yuan ,116.30506299999999,39.91533,2,1,1
137,3200,85,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,2,1,1
138,3000,60,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,1,1,1
139,5200,47,not share,6,jian gong bei li ,116.35917099999999,39.886348999999996,1,1,1
140,3200,64,not share,6,shi yuan dong qu ,116.67383400000001,40.116557,1,1,1
141,6000,52,not share,12,tuan jie hu bei san tiao ,116.47523899999999,39.938541,1,1,1
142,5600,60,not share,6,chuan mei jia shu lou ,116.56481399999998,39.918693,2,1,1
143,3500,56,not share,24,xiao yue xin cheng ,116.247075,39.840984999999996,1,1,1
144,4500,60,not share,6,lv ying jia yuan A qu ,116.475407,39.852043,1,1,1
145,5000,71,not share,6,you dian she qu ,116.594761,39.936939,2,1,1
146,2400,49,not share,11,zhong men si nan po xiao qu ,116.09751499999999,39.938083,1,1,1
147,3600,61,not share,4,tan kuang jia shu yuan ,116.64269399999999,39.893384000000005,2,1,1
148,2700,50,not share,15,rui xue chun tang ,116.15460800000001,39.726495,1,1,0
149,3500,70,not share,6,qiao zhuang bei qu ,116.692174,39.902433,2,1,1
150,3200,69,not share,6,hua xing yuan ,116.63711299999999,39.910123,1,1,1
151,6000,55,not share,6,yong ding lu xi li ,116.269658,39.911359000000004,2,1,1
152,5500,71,not share,20,bei jing xin tian di si qi ,116.612889,39.923544,1,1,1
153,5800,56,not share,20,jin chan nan li ,116.508909,39.868786,1,1,1
154,3200,33,not share,14,rui gong guan ,116.324959,39.694362,2,1,0
155,3200,39,not share,12,yi zhuang bei an ,116.47046499999999,39.803697,1,1,0
156,5800,50,not share,16,hui zhong li ,116.40926599999999,40.003413,1,1,2
157,3100,87,not share,6,xiao lu yi ,116.699554,39.94027,2,1,1
158,4200,59,not share,6,ba jiao bei li ,116.21005,39.919736,2,1,1
159,3300,72,not share,7,xin hua xiao qu ,116.682717,39.911231,2,1,1
160,5600,94,not share,22,zhao yang xin cheng si qu ,116.561128,39.952128,2,1,1
161,5300,69,not share,6,nan tai ping zhuang bei xiang ,116.540659,39.924662,2,1,1
162,4300,43,not share,18,SOCO gong she ,116.36855700000001,40.072913,1,1,0
163,3800,49,not share,6,che zhan lu 6 hao yuan ,116.38865200000001,39.876481,2,1,1
164,3300,88,not share,18,bei jie jia yuan liu qu ,116.26506599999999,40.166068,3,1,1
165,5000,80,not share,28,yan bao qi dong jia yuan ,116.539686,39.859685,2,1,1
166,6000,55,not share,16,guo jia ji wei su she ,116.27314299999999,39.913383,2,1,1
167,4200,52,not share,6,jiao men jia 4 hao yuan ,116.39533999999999,39.855339,1,1,1
168,3300,71,not share,6,xiao yue yuan er li ,116.246374,39.844724,2,1,1
169,2500,54,not share,7,jin yu zi you zhu ,116.70368899999998,39.881771,2,1,0
170,4800,66,not share,7,yan chang su she ,116.587907,39.920396999999994,2,1,1
171,6000,89,not share,8,bao li xi shan lin yu ,116.22028300000001,40.043636,2,1,1
172,2900,60,not share,5,xi ying hou jie ,116.67409199999999,39.906783000000004,2,1,1
173,2300,48,not share,11,jia he yi yuan ,116.655693,40.180093,1,1,1
174,5800,87,not share,24,guan zhuang xi li ,116.594761,39.921447,2,1,1
175,3500,48,not share,12,hua yuan xi hong shi ,116.36446000000001,39.77701,1,1,1
176,3500,65,not share,6,dong ying qian jie ,116.678753,39.905491,2,1,1
177,3200,92,not share,6,tai he yi yuan ,116.65471299999999,40.185553000000006,3,1,1
178,2600,90,not share,9,xin xing jia yuan ,116.410315,39.723728,2,1,1
179,2300,49,not share,16,jia zhou shui jun jin qiao guo ji jiu dian ,116.17784099999999,39.776771000000004,1,1,0
180,4100,34,not share,18,guo yuan xiao qu ,116.401974,39.86299,1,1,1
181,3600,65,not share,6,ba ke yu suo ,116.645523,39.893536,1,1,0
182,4600,53,not share,6,xin cun san li ,116.316732,39.848112,2,1,1
183,3200,105,not share,6,si hai gong yu ,116.703713,39.95821,3,1,1
184,5900,56,not share,6,song yu xi li ,116.47068300000001,39.87738,2,1,1
185,3500,30,not share,13,bai he wan ,116.69763200000001,39.920038,3,1,0
186,4500,84,not share,6,hong xing bei li ,116.433392,39.813832,2,2,2
187,3800,58,not share,6,he yi dong li yi qu ,116.41503700000001,39.821267,2,1,1
188,5300,60,not share,6,wang hua lu xi li ,116.477171,39.994969,1,1,1
189,5400,54,not share,6,ju yuan ,116.29640800000001,40.039756,1,1,1
190,5200,45,not share,18,fu xing lu 79 hao yuan ,116.277469,39.915102000000005,1,1,1
191,4900,46,not share,6,shuang long nan li ,116.488534,39.875468,1,1,0
192,3100,91,not share,14,jin bao cheng bei qu ,116.669568,40.183199,2,1,2
193,2000,57,not share,5,hao tian da jie 17 hao yuan ,116.15925700000001,39.753371,2,1,1
194,6000,103,not share,32,tian lang yuan ,116.42058999999999,40.038368,2,1,1
195,2900,55,not share,6,xin cheng dong li ,116.667363,39.905367,2,1,1
196,2200,45,not share,18,tian heng le huo cheng ,116.08526100000002,39.720728,1,1,0
197,5100,61,not share,7,tai ping li ,116.329679,39.887968,2,1,1
198,2400,56,not share,13,tian heng le huo cheng ,116.08526100000002,39.720728,2,1,0
199,5500,53,not share,16,ding hui xi li ,116.28848899999998,39.928841,1,1,1
200,5500,71,not share,6,zi nan jia yuan ,116.504346,39.881279,1,1,1
201,5300,67,not share,6,zi nan jia yuan ,116.504346,39.881279,1,1,1
202,2500,100,not share,6,qian xi jia yuan ,116.077013,39.734736,2,2,2
203,2500,40,not share,10,dong ya shou hang guo ji ,116.60523899999998,40.134877,1,1,0
204,6000,56,not share,6,shuang qing lu 16 hao yuan ,116.351127,40.016711,2,1,1
205,5100,85,not share,15,shui an wen quan ,116.20904399999999,40.05304,2,1,1
206,3300,56,not share,6,che zhan bei li ,116.34028799999999,39.73022,2,1,1
207,4800,70,not share,22,jin yu kang hui yuan ,116.585426,39.911902000000005,2,1,1
208,5800,90,not share,18,jin yu kang hui yuan ,116.585426,39.911902000000005,2,1,1
209,5800,55,not share,6,ba bao zhuang ,116.298566,39.928982,2,1,1
210,5000,46,not share,27,lian xi jia yuan ,116.30515,39.90357,1,1,1
211,4800,39,not share,12,CBD dong she ,116.53351200000002,39.922465,1,1,0
212,2500,36,not share,12,bei jing shi dai guang chang ,116.17973400000001,39.730897,2,1,0
213,2800,42,not share,6,feng xi bei li ,116.258053,39.844491999999995,1,1,1
214,5700,36,not share,6,xin feng nan li ,116.38343,39.967454,1,1,1
215,3900,66,not share,6,da jing dong li ,116.28142199999999,39.87594,2,1,1
216,4600,83,not share,29,qing he li nan shan yuan ,116.570647,39.866715,2,1,1
217,5400,40,not share,21,da cheng guo ji ,116.49954,39.904937,1,1,0
218,4600,88,not share,6,jiu jing jia yuan san qu ,116.41429699999999,39.824593,2,1,1
219,4000,33,not share,8,wei er xia da dao ,116.325575,39.88657,1,1,0
220,6000,49,not share,12,cui wei zhong li ,116.304768,39.92028,1,1,1
221,5800,49,not share,24,shao yao ju bei li ,116.441781,39.991956,1,1,1
222,5600,60,not share,6,jiu xian qiao san jie fang ,116.50671399999999,39.968892,2,1,1
223,5600,93,not share,4,men tou xin cun ,116.22050300000001,39.98275,2,1,1
